,Date,canada_unemployment_rates,unemployment_rates,canada_inflation_rate,inflation_rate,canada_total_cases,canada_total_tests,canada_people_fully_vaccinated,canada_total_deaths,canada_reproduction_rate,total_cases,total_tests,people_fully_vaccinated,total_deaths,reproduction_rate
0,2019-01,,,,,,,,,,,,,,
1,2019-02,0.0,,0.10000000000000009,-0.6000000000000005,,,,,,,,,,
2,2019-03,-0.10000000000000053,0.0,0.3999999999999999,-0.3999999999999999,,,,,,,,,,
3,2019-04,0.0,-0.20000000000000018,0.10000000000000009,-0.19999999999999973,,,,,,,,,,
4,2019-05,-0.39999999999999947,0.20000000000000018,0.3999999999999999,0.0,,,,,,,,,,
5,2019-06,0.09999999999999964,0.0,-0.3999999999999999,-0.5,,,,,,,,,,
6,2019-07,0.2999999999999998,0.3000000000000007,0.0,-0.5,,,,,,,,,,
7,2019-08,0.0,-0.3000000000000007,-0.10000000000000009,-0.8000000000000003,,,,,,,,,,
8,2019-09,-0.20000000000000018,0.0,0.0,-0.8999999999999999,,,,,,,,,,
9,2019-10,0.10000000000000053,-0.9000000000000004,0.0,0.09999999999999998,,,,,,,,,,
10,2019-11,0.2999999999999998,0.9000000000000004,0.30000000000000027,0.6,,,,,,,,,,
11,2019-12,-0.20000000000000018,0.0,0.0,1.2,,,,,,,,,,
12,2020-01,-0.20000000000000018,0.7999999999999998,0.19999999999999973,0.6000000000000001,,,,,,,,,,
13,2020-02,0.10000000000000053,-0.7999999999999998,-0.19999999999999973,-0.5,7.25,inf,,,,2.0,,,,
14,2020-03,2.2,0.0,-1.3000000000000003,-0.2999999999999998,323.57575757575756,348.64313725490194,,,,693.6666666666666,,,87.0,
15,2020-04,5.1,12.3,-1.1,-0.40000000000000013,4.341611427504435,2.8813131596361554,,25.67763157894737,-0.77,3.072936660268714,,,5.454545454545454,-1.22
16,2020-05,0.40000000000000036,-12.3,-0.2,-0.19999999999999996,0.6091690844898101,1.3914143457379482,,0.9304562268803946,-0.16999999999999993,1.1307728557964185,2.399163222099002,,0.6848591549295775,0.44999999999999996
17,2020-06,-1.200000000000001,0.0,1.1,0.6999999999999997,0.1362160165966091,0.7488594461902089,,0.11420541645375581,0.08999999999999997,1.0742010394780492,1.0689399489267801,,0.322884012539185,-0.32999999999999985
18,2020-07,-1.299999999999999,-7.600000000000001,-0.6,0.10000000000000009,0.11737152034261245,0.5194355494276,,0.029695024077046606,0.07999999999999996,1.4885109559097938,1.10210158120332,,0.5979462875197472,0.3699999999999999
19,2020-08,-0.5999999999999996,7.600000000000001,0.0,-0.19999999999999973,0.10872131820748421,0.397608699013303,,0.01848346509297416,0.24,1.365394091308353,0.6936945353913049,,0.7587740978744439,-0.7799999999999999
20,2020-09,-1.1000000000000014,0.0,0.4,0.0,0.25437906075898575,0.3740441014024456,,0.021427790532414948,0.06000000000000005,0.41153614498752367,0.43211528883208894,,0.5469364811691961,0.020000000000000018
21,2020-10,0.0,-1.3000000000000007,0.19999999999999996,0.09999999999999964,0.46311515748031495,0.3414592504565168,,0.0945092582682221,-0.1200000000000001,0.22148324959736154,0.28891097515716546,,0.311954941860465,0.04999999999999993
22,2020-11,-0.5,1.3000000000000007,0.30000000000000004,0.7000000000000002,0.6122668639948874,0.2601677688591688,,0.19528652454527684,-0.029999999999999805,0.13369351953751885,0.19501992323006956,,0.1621659049993076,0.050000000000000044
23,2020-12,0.20000000000000107,0.0,-0.30000000000000004,0.2999999999999998,0.5392392585561245,0.25826324030522585,,0.28740898306471396,-0.06000000000000005,0.0983110534485554,0.16970144126390507,,0.1015252621544327,-0.050000000000000044
24,2021-01,0.5,0.0,0.30000000000000004,0.40000000000000036,0.326409701668279,0.20195178483609455,56881.5,0.27306812404677183,-0.2400000000000001,0.10874902966688049,0.15834393974103933,,0.16280830809173508,0.07000000000000006
25,2021-02,-1.0999999999999996,0.10000000000000142,0.10000000000000009,0.5,0.11126410120166752,0.1320249849281101,3.712328044653452,0.09793840163729839,0.16000000000000003,0.09652256962280581,0.12220743885424756,,0.1459670667038795,0.09999999999999987
26,2021-03,-0.8000000000000007,-1.8000000000000025,1.1,-0.10000000000000053,0.13866316024192482,0.13093195770564225,0.32892120470511,0.043873607638099665,0.24,0.2965826439398145,0.16542222977736043,,0.07947718785517122,0.10000000000000009
27,2021-04,0.5,3.3000000000000007,1.1999999999999997,0.0,0.2421290006076744,0.1387172575251805,0.5920298358299458,0.054878048780487854,-0.26,0.3883000931367826,0.16189024145281672,,0.2960818229675868,-0.32999999999999996
28,2021-05,0.0,-2.5999999999999988,0.20000000000000018,0.0,0.12723054293678326,0.10517317225558953,0.8915424175176974,0.05483071841453335,-0.29999999999999993,0.1858780097545929,0.13525980371861346,0.0,0.21654868283625395,0.20000000000000007
29,2021-06,-0.40000000000000036,0.9999999999999991,-0.5,-0.39999999999999947,0.023543516611383097,0.05686458971955477,4.495280626751412,0.029278221387192715,0.05999999999999994,0.14814098338536663,0.11801246553025746,8.401838990162295,0.17628541448058765,-0.14000000000000012
30,2021-07,-0.1999999999999993,-0.7999999999999998,0.6000000000000001,0.0,0.010719507969019881,0.04788694593987142,0.900676449774849,0.011522665044113145,0.6500000000000001,0.12488398714673155,0.10720406889272316,0.0,0.13084907955559166,0.24
31,2021-08,-0.3000000000000007,1.9999999999999991,0.39999999999999947,0.7000000000000002,0.04830354983773155,0.05218157342714158,0.1401324946973872,0.01255686303996395,-0.15000000000000013,0.2522975647670025,0.11838429998081512,4.301460953505172,0.19932589910000353,-0.07000000000000006
32,2021-09,-0.09999999999999964,-0.3999999999999986,0.3000000000000007,-0.20000000000000018,0.08292666064385568,0.06890179160006116,0.058771964124752385,0.034530130323395136,-0.21999999999999997,0.28148203614631595,0.12808527093083377,0.5301645215095292,0.14488160727098776,-0.29999999999999993
33,2021-10,-0.20000000000000018,-2.3000000000000007,0.2999999999999998,-0.20000000000000018,0.05594754165986293,0.06750031229172149,0.04672791680163302,0.039730108028568356,-0.06999999999999995,0.09306398595118526,0.08372849536001525,0.28101915118708676,0.12738287982451557,-0.16999999999999993
34,2021-11,-0.7000000000000002,0.5999999999999996,0.0,-0.2999999999999998,0.04536131977960256,0.05511026190054946,0.0261453527029194,0.024784259578874757,0.19000000000000006,0.016309113270447595,0.05356349802854199,0.32910075639764846,0.12445566570925592,-0.13
35,2021-12,-0.09999999999999964,1.0,0.09999999999999964,-0.6000000000000001,0.2366484168847094,0.07898601407699579,0.013185588874869092,0.0212880625168419,0.41999999999999993,0.003969663229939746,0.04137781344483327,0.0,0.06095375424863536,3.66
36,2022-01,0.5,-0.29999999999999893,0.2999999999999998,-0.10000000000000009,0.382203365059236,0.07453095082625527,0.024697325506940704,0.1170844327176781,-0.79,0.25183835745622596,0.08266919537027873,0.6231429819319525,0.04852050326188251,-3.5400000000000005
37,2022-02,-1.0,0.1999999999999993,0.6000000000000005,0.0,0.07442151914301354,0.029183033370005385,0.02481191367024782,0.0804251550044286,0.14,0.028592478741374716,0.03236442350107116,0.0,0.045330814954724685,-0.13
38,2022-03,-0.20000000000000018,-0.6000000000000005,1.0,1.0,0.05677991763565893,0.021049345278518983,0.008934655656116286,0.02740886484123073,0.21000000000000008,0.00443692335083834,0.02617930178469785,0.11802909671902495,0.049565109564046805,0.29000000000000004
39,2022-04,-0.09999999999999964,0.5000000000000009,0.09999999999999964,0.9000000000000004,0.07887137490651619,0.024818755201110543,0.00393517323592274,0.04436524190759905,-0.30000000000000004,0.0020112852732756537,0.0,0.0,0.01843069081334714,0.1399999999999999
40,2022-05,-0.10000000000000053,0.39999999999999947,0.9000000000000004,0.5,0.031604466631466765,0.017527875929850723,0.002721825678985823,0.04467082643575693,0.04999999999999993,0.001339793354917962,0.0,0.0,0.0018892626903763698,0.06000000000000005
41,2022-06,-0.1999999999999993,-0.2999999999999998,0.39999999999999947,0.6999999999999993,0.020126359367276248,0.0027282893188771418,0.0017165054582248818,0.022745556937029177,0.2899999999999999,0.0037462936052616858,0.0,0.0,0.0016541229013316006,0.5
42,2022-07,0.0,-0.7999999999999998,-0.5,0.3000000000000007,0.03290686751798311,0.0,0.0014373233233777594,0.023812929061785004,-0.15999999999999992,0.019495697961914082,0.0,0.0,0.0028403930311287073,-0.30000000000000004
43,2022-08,0.5,0.8999999999999995,-0.5999999999999996,-0.10000000000000053,0.02496382603069547,0.0,0.001463327422217331,0.028264766827314824,-0.010000000000000009,0.027432415221307238,0.0,0.0,0.01789978098704026,-0.35
44,2022-09,-0.20000000000000018,-0.39999999999999947,-0.09999999999999964,0.6000000000000005,0.020125428735709994,0.0,0.0012600930134174515,0.028438809011660737,0.10000000000000009,0.017476030409545373,0.0,0.0,0.01832918109166215,0.16000000000000003
45,2022-10,,,,,0.020921334157141036,0.0,0.0018359588804486293,0.02758635873274473,,0.014291901804439622,0.0,0.0,0.017903950942856683,
